Timestamp_ISO,Tiempo_Relativo_s,Etapa_Num,Etapa_Nombre,Error_T1_C,Error_T2_C,Error_T3_C,Error_T4_C,Error_Corriente_A,IAE_T1,IAE_T2,IAE_T3,IAE_T4,IAE_Corriente,Esfuerzo_u1_Pct,Esfuerzo_u2_Pct,Esfuerzo_u3_Pct,Esfuerzo_u4_Pct
2026-09-14T22:05:58,178.6,1,Limpieza Electrolítica (T1),6.6,6.6,0.2,0.5,0.0,3189.3,3185.6,714.0,918.4,0.0,100.0,100.0,22.0,27.0
2026-09-14T22:05:59,179.6,1,Limpieza Electrolítica (T1),6.4,6.6,0.1,0.5,0.0,3195.7,3192.2,714.1,918.9,0.0,100.0,100.0,21.0,27.0
2026-09-14T22:06:00,180.6,1,Limpieza Electrolítica (T1),6.2,6.3,0.2,0.8,0.0,3201.9,3198.5,714.3,919.7,0.0,100.0,100.0,23.0,31.0
2026-09-14T22:06:01,181.6,1,Limpieza Electrolítica (T1),6.2,6.3,0.2,0.6,0.0,3208.1,3204.8,714.5,920.3,0.0,100.0,100.0,23.0,29.0
2026-09-14T22:06:02,182.6,1,Limpieza Electrolítica (T1),6.1,6.3,0.0,0.5,0.0,3214.2,3211.1,714.5,920.8,0.0,100.0,100.0,19.0,27.0
2026-09-14T22:06:03,183.6,1,Limpieza Electrolítica (T1),6.1,6.1,0.2,0.5,0.0,3220.3,3217.2,714.7,921.3,0.0,100.0,100.0,22.0,27.0
2026-09-14T22:06:04,184.6,1,Limpieza Electrolítica (T1),6.2,5.9,0.2,0.7,0.0,3226.5,3223.1,714.9,922.0,0.0,100.0,100.0,22.0,30.0
2026-09-14T22:06:05,185.6,1,Limpieza Electrolítica (T1),6.0,6.0,0.2,0.7,0.0,3232.5,3229.1,715.1,922.7,0.0,100.0,100.0,23.0,30.0
2026-09-14T22:06:06,186.6,1,Limpieza Electrolítica (T1),6.0,5.8,0.2,0.6,0.0,3238.5,3234.9,715.3,923.3,0.0,100.0,100.0,22.0,29.0
2026-09-14T22:06:07,187.6,1,Limpieza Electrolítica (T1),5.8,5.7,0.2,0.7,0.0,3244.3,3240.6,715.5,924.0,0.0,100.0,100.0,22.0,30.0
2026-09-14T22:06:08,188.6,1,Limpieza Electrolítica (T1),5.7,5.9,0.1,0.7,0.0,3250.0,3246.5,715.6,924.7,0.0,100.0,100.0,21.0,30.0
2026-09-14T22:06:09,189.6,1,Limpieza Electrolítica (T1),5.8,5.8,0.1,0.6,0.0,3255.8,3252.3,715.7,925.3,0.0,100.0,100.0,22.0,28.0
2026-09-14T22:06:10,190.6,1,Limpieza Electrolítica (T1),5.5,5.5,0.1,0.5,0.0,3261.3,3257.8,715.8,925.8,0.0,100.0,100.0,22.0,27.0
2026-09-14T22:06:11,191.6,1,Limpieza Electrolítica (T1),5.7,5.4,0.1,0.5,0.0,3267.0,3263.2,715.9,926.3,0.0,100.0,100.0,21.0,26.0
2026-09-14T22:06:12,192.6,1,Limpieza Electrolítica (T1),5.5,5.4,0.0,0.7,0.0,3272.5,3268.6,715.9,927.0,0.0,100.0,100.0,19.0,30.0
2026-09-14T22:06:13,193.6,1,Limpieza Electrolítica (T1),5.6,5.4,0.2,0.5,0.0,3278.1,3274.0,716.1,927.5,0.0,100.0,100.0,22.0,27.0
2026-09-14T22:06:14,194.6,1,Limpieza Electrolítica (T1),5.3,5.3,0.1,0.5,0.0,3283.4,3279.3,716.2,928.0,0.0,99.0,98.0,22.0,27.0
2026-09-14T22:06:15,195.6,1,Limpieza Electrolítica (T1),5.3,5.3,0.2,0.5,0.0,3288.7,3284.6,716.4,928.5,0.0,100.0,100.0,23.0,27.0
2026-09-14T22:06:16,196.6,1,Limpieza Electrolítica (T1),5.3,5.2,0.0,0.5,0.0,3294.0,3289.8,716.4,929.0,0.0,99.0,98.0,20.0,27.0
2026-09-14T22:06:17,197.6,1,Limpieza Electrolítica (T1),5.3,5.2,0.2,0.6,0.0,3299.3,3295.0,716.6,929.6,0.0,99.0,98.0,22.0,28.0
2026-09-14T22:06:18,198.6,1,Limpieza Electrolítica (T1),5.1,5.1,0.0,0.6,0.0,3304.4,3300.1,716.6,930.2,0.0,96.0,96.0,20.0,29.0
2026-09-14T22:06:19,199.6,1,Limpieza Electrolítica (T1),4.9,5.1,0.0,0.6,0.0,3309.3,3305.2,716.6,930.8,0.0,93.0,96.0,19.0,29.0
2026-09-14T22:06:20,200.6,1,Limpieza Electrolítica (T1),5.0,4.9,0.2,0.5,0.0,3314.3,3310.1,716.8,931.3,0.0,94.0,94.0,22.0,27.0
2026-09-14T22:06:21,201.6,1,Limpieza Electrolítica (T1),4.9,4.8,0.1,0.5,0.0,3319.2,3314.9,716.9,931.8,0.0,93.0,91.0,20.0,26.0
2026-09-14T22:06:22,202.6,1,Limpieza Electrolítica (T1),4.8,4.8,0.2,0.3,0.0,3324.0,3319.7,717.1,932.1,0.0,92.0,91.0,23.0,24.0
2026-09-14T22:06:23,203.6,1,Limpieza Electrolítica (T1),4.7,4.8,0.1,0.6,0.0,3328.7,3324.5,717.2,932.7,0.0,90.0,92.0,22.0,29.0
2026-09-14T22:06:24,204.6,1,Limpieza Electrolítica (T1),4.7,4.7,0.2,0.3,0.0,3333.4,3329.2,717.4,933.0,0.0,90.0,90.0,22.0,24.0
2026-09-14T22:06:25,205.6,1,Limpieza Electrolítica (T1),4.8,4.5,0.0,0.4,0.0,3338.2,3333.7,717.4,933.4,0.0,91.0,88.0,19.0,26.0
2026-09-14T22:06:26,206.6,1,Limpieza Electrolítica (T1),4.6,4.5,0.2,0.3,0.0,3342.8,3338.2,717.6,933.7,0.0,89.0,88.0,23.0,25.0
2026-09-14T22:06:27,207.6,1,Limpieza Electrolítica (T1),4.6,4.7,0.1,0.3,0.0,3347.4,3342.9,717.7,934.0,0.0,89.0,89.0,21.0,25.0
2026-09-14T22:06:28,208.6,1,Limpieza Electrolítica (T1),4.4,4.4,0.0,0.5,0.0,3351.8,3347.3,717.7,934.5,0.0,85.0,86.0,19.0,27.0
2026-09-14T22:06:29,209.6,1,Limpieza Electrolítica (T1),4.5,4.6,0.0,0.5,0.0,3356.3,3351.9,717.7,935.0,0.0,88.0,88.0,19.0,27.0
2026-09-14T22:06:30,210.6,1,Limpieza Electrolítica (T1),4.5,4.2,0.2,0.3,0.0,3360.8,3356.1,717.9,935.3,0.0,87.0,83.0,22.0,24.0
2026-09-14T22:06:31,211.6,1,Limpieza Electrolítica (T1),4.4,4.4,0.0,0.4,0.0,3365.2,3360.5,717.9,935.7,0.0,85.0,85.0,19.0,26.0
2026-09-14T22:06:32,212.6,1,Limpieza Electrolítica (T1),4.3,4.1,0.1,0.4,0.0,3369.5,3364.6,718.0,936.1,0.0,85.0,82.0,20.0,25.0
2026-09-14T22:06:33,213.6,1,Limpieza Electrolítica (T1),4.1,4.3,0.2,0.4,0.0,3373.7,3368.9,718.2,936.5,0.0,81.0,84.0,23.0,25.0
2026-09-14T22:06:34,214.6,1,Limpieza Electrolítica (T1),4.2,4.2,0.1,0.3,0.0,3377.9,3373.2,718.3,936.8,0.0,82.0,82.0,21.0,24.0
2026-09-14T22:06:35,215.6,1,Limpieza Electrolítica (T1),4.2,4.2,0.1,0.5,0.0,3382.1,3377.4,718.4,937.3,0.0,83.0,83.0,22.0,27.0
2026-09-14T22:06:36,216.6,1,Limpieza Electrolítica (T1),4.2,4.1,0.2,0.4,0.0,3386.3,3381.5,718.6,937.7,0.0,83.0,81.0,22.0,25.0
2026-09-14T22:06:37,217.6,1,Limpieza Electrolítica (T1),4.1,4.0,-0.1,0.3,0.0,3390.4,3385.5,718.7,938.0,0.0,81.0,79.0,18.0,24.0
2026-09-14T22:06:38,218.6,1,Limpieza Electrolítica (T1),4.1,4.1,0.1,0.5,0.0,3394.5,3389.6,718.8,938.5,0.0,81.0,81.0,21.0,27.0
2026-09-14T22:06:39,219.6,1,Limpieza Electrolítica (T1),3.9,4.0,0.2,0.3,0.0,3398.4,3393.6,719.0,938.8,0.0,78.0,79.0,22.0,24.0
2026-09-14T22:06:40,220.6,1,Limpieza Electrolítica (T1),3.9,3.7,0.0,0.4,0.0,3402.3,3397.3,719.0,939.2,0.0,78.0,75.0,20.0,26.0
2026-09-14T22:06:41,221.6,1,Limpieza Electrolítica (T1),4.0,3.8,0.1,0.4,0.0,3406.3,3401.1,719.1,939.6,0.0,79.0,77.0,21.0,26.0
2026-09-14T22:06:42,222.6,1,Limpieza Electrolítica (T1),3.8,3.8,0.0,0.2,0.0,3410.1,3404.9,719.1,939.8,0.0,76.0,76.0,19.0,23.0
2026-09-14T22:06:43,223.6,1,Limpieza Electrolítica (T1),3.7,3.8,0.1,0.3,0.0,3413.8,3408.7,719.2,940.1,0.0,75.0,77.0,21.0,24.0
2026-09-14T22:06:44,224.6,1,Limpieza Electrolítica (T1),3.6,3.7,-0.1,0.3,0.0,3417.4,3412.4,719.3,940.4,0.0,74.0,76.0,19.0,24.0
2026-09-14T22:06:45,225.6,1,Limpieza Electrolítica (T1),3.7,3.5,0.1,0.3,0.0,3421.1,3415.9,719.4,940.7,0.0,75.0,72.0,21.0,24.0
2026-09-14T22:06:46,226.6,1,Limpieza Electrolítica (T1),3.5,3.6,0.1,0.3,0.0,3424.6,3419.5,719.5,941.0,0.0,72.0,73.0,21.0,24.0
2026-09-14T22:06:47,227.6,1,Limpieza Electrolítica (T1),3.4,3.6,0.0,0.5,0.0,3428.0,3423.1,719.5,941.5,0.0,70.0,74.0,20.0,26.0
2026-09-14T22:06:48,228.6,1,Limpieza Electrolítica (T1),3.5,3.6,-0.1,0.4,0.0,3431.5,3426.7,719.6,941.9,0.0,72.0,74.0,18.0,25.0
2026-09-14T22:06:49,229.6,1,Limpieza Electrolítica (T1),3.5,3.4,0.0,0.4,0.0,3435.0,3430.1,719.6,942.3,0.0,72.0,70.0,20.0,25.0
2026-09-14T22:06:50,230.6,1,Limpieza Electrolítica (T1),3.5,3.4,0.2,0.3,0.0,3438.5,3433.5,719.8,942.6,0.0,72.0,71.0,22.0,25.0
2026-09-14T22:06:51,231.6,1,Limpieza Electrolítica (T1),3.4,3.5,0.2,0.4,0.0,3441.9,3437.0,720.0,943.0,0.0,71.0,72.0,22.0,26.0
2026-09-14T22:06:52,232.6,1,Limpieza Electrolítica (T1),3.4,3.3,-0.1,0.5,0.0,3445.3,3440.3,720.1,943.5,0.0,71.0,70.0,18.0,26.0
2026-09-14T22:06:53,233.6,1,Limpieza Electrolítica (T1),3.2,3.1,0.2,0.3,0.0,3448.5,3443.4,720.3,943.8,0.0,68.0,67.0,22.0,24.0
2026-09-14T22:06:54,234.6,1,Limpieza Electrolítica (T1),3.1,3.3,0.1,0.2,0.0,3451.6,3446.7,720.4,944.0,0.0,67.0,70.0,22.0,22.0
2026-09-14T22:06:55,235.6,1,Limpieza Electrolítica (T1),3.1,3.3,0.2,0.3,0.0,3454.7,3450.0,720.6,944.3,0.0,65.0,69.0,22.0,24.0
2026-09-14T22:06:56,236.6,1,Limpieza Electrolítica (T1),3.2,3.1,0.0,0.4,0.0,3457.9,3453.1,720.6,944.7,0.0,68.0,67.0,19.0,25.0
2026-09-14T22:06:57,237.6,1,Limpieza Electrolítica (T1),3.2,3.3,0.2,0.4,0.0,3461.1,3456.4,720.8,945.1,0.0,67.0,69.0,22.0,26.0
2026-09-14T22:06:58,238.6,1,Limpieza Electrolítica (T1),3.0,3.2,0.0,0.4,0.0,3464.1,3459.6,720.8,945.5,0.0,64.0,67.0,19.0,26.0
2026-09-14T22:06:59,239.6,1,Limpieza Electrolítica (T1),2.9,3.1,0.2,0.4,0.0,3467.0,3462.7,721.0,945.9,0.0,63.0,66.0,22.0,26.0
2026-09-14T22:07:00,240.6,1,Limpieza Electrolítica (T1),2.9,3.0,0.2,0.2,0.0,3469.9,3465.7,721.2,946.1,0.0,63.0,65.0,22.0,22.0
2026-09-14T22:07:01,241.6,1,Limpieza Electrolítica (T1),3.0,2.9,0.2,0.3,0.0,3472.9,3468.6,721.4,946.4,0.0,65.0,63.0,22.0,24.0
2026-09-14T22:07:02,242.6,1,Limpieza Electrolítica (T1),2.9,3.0,0.0,0.4,0.0,3475.8,3471.6,721.4,946.8,0.0,63.0,65.0,20.0,25.0
2026-09-14T22:07:03,243.6,1,Limpieza Electrolítica (T1),2.8,2.9,0.1,0.4,0.0,3478.6,3474.5,721.5,947.2,0.0,62.0,63.0,22.0,26.0
2026-09-14T22:07:04,244.6,1,Limpieza Electrolítica (T1),2.7,2.9,0.0,0.4,0.0,3481.3,3477.4,721.5,947.6,0.0,60.0,63.0,19.0,26.0
2026-09-14T22:07:05,245.6,1,Limpieza Electrolítica (T1),2.8,2.9,0.2,0.3,0.0,3484.1,3480.3,721.7,947.9,0.0,62.0,64.0,22.0,24.0
2026-09-14T22:07:06,246.6,1,Limpieza Electrolítica (T1),2.8,2.9,0.0,0.2,0.0,3486.9,3483.2,721.7,948.1,0.0,61.0,63.0,19.0,23.0
2026-09-14T22:07:07,247.6,1,Limpieza Electrolítica (T1),2.7,2.7,0.2,0.1,0.0,3489.6,3485.9,721.9,948.2,0.0,60.0,59.0,22.0,22.0
2026-09-14T22:07:08,248.6,1,Limpieza Electrolítica (T1),2.7,2.8,0.0,0.2,0.0,3492.3,3488.7,721.9,948.4,0.0,61.0,62.0,19.0,23.0
2026-09-14T22:07:09,249.6,1,Limpieza Electrolítica (T1),2.6,2.8,-0.1,0.4,0.0,3494.9,3491.5,722.0,948.8,0.0,58.0,61.0,18.0,25.0
2026-09-14T22:07:10,250.6,1,Limpieza Electrolítica (T1),2.5,2.6,0.1,0.4,0.0,3497.4,3494.1,722.1,949.2,0.0,58.0,58.0,20.0,25.0
2026-09-14T22:07:11,251.6,1,Limpieza Electrolítica (T1),2.8,2.8,0.2,0.3,0.0,3500.2,3496.9,722.3,949.5,0.0,61.0,61.0,22.0,25.0
2026-09-14T22:07:12,252.6,1,Limpieza Electrolítica (T1),2.6,2.5,0.2,0.2,0.0,3502.8,3499.4,722.5,949.7,0.0,58.0,58.0,22.0,23.0
2026-09-14T22:07:13,253.6,1,Limpieza Electrolítica (T1),2.5,2.7,0.1,0.2,0.0,3505.3,3502.1,722.6,949.9,0.0,58.0,60.0,21.0,23.0
2026-09-14T22:07:14,254.6,1,Limpieza Electrolítica (T1),2.4,2.5,0.0,0.4,0.0,3507.7,3504.6,722.6,950.3,0.0,55.0,57.0,20.0,25.0
2026-09-14T22:07:15,255.6,1,Limpieza Electrolítica (T1),2.5,2.6,-0.1,0.3,0.0,3510.2,3507.2,722.7,950.6,0.0,57.0,58.0,18.0,23.0
2026-09-14T22:07:16,256.6,1,Limpieza Electrolítica (T1),2.6,2.6,0.2,0.2,0.0,3512.8,3509.8,722.9,950.8,0.0,58.0,58.0,22.0,22.0
2026-09-14T22:07:17,257.6,1,Limpieza Electrolítica (T1),2.5,2.5,0.1,0.3,0.0,3515.3,3512.3,723.0,951.1,0.0,57.0,57.0,20.0,24.0
2026-09-14T22:07:18,258.6,1,Limpieza Electrolítica (T1),2.5,2.3,0.2,0.2,0.0,3517.8,3514.6,723.2,951.3,0.0,57.0,54.0,22.0,22.0
2026-09-14T22:07:19,259.6,1,Limpieza Electrolítica (T1),2.3,2.4,0.0,0.2,0.0,3520.1,3517.0,723.2,951.5,0.0,53.0,55.0,20.0,22.0
2026-09-14T22:07:20,260.6,1,Limpieza Electrolítica (T1),2.3,2.3,0.1,0.2,0.0,3522.4,3519.3,723.3,951.7,0.0,54.0,54.0,22.0,22.0
2026-09-14T22:07:21,261.6,1,Limpieza Electrolítica (T1),2.3,2.4,0.2,0.3,0.0,3524.7,3521.7,723.5,952.0,0.0,54.0,56.0,22.0,24.0
2026-09-14T22:07:22,262.6,1,Limpieza Electrolítica (T1),2.2,2.4,0.0,0.2,0.0,3526.9,3524.1,723.5,952.2,0.0,53.0,55.0,20.0,23.0
2026-09-14T22:07:23,263.6,1,Limpieza Electrolítica (T1),2.2,2.2,0.1,0.2,0.0,3529.1,3526.3,723.6,952.4,0.0,53.0,52.0,21.0,22.0
2026-09-14T22:07:24,264.6,1,Limpieza Electrolítica (T1),2.3,2.1,-0.1,0.3,0.0,3531.4,3528.4,723.7,952.7,0.0,54.0,51.0,18.0,25.0
2026-09-14T22:07:25,265.6,1,Limpieza Electrolítica (T1),2.1,2.3,0.0,0.2,0.0,3533.5,3530.7,723.7,952.9,0.0,51.0,54.0,20.0,22.0
2026-09-14T22:07:26,266.6,1,Limpieza Electrolítica (T1),2.1,2.2,-0.1,0.1,0.0,3535.6,3532.9,723.8,953.0,0.0,51.0,52.0,19.0,21.0
2026-09-14T22:07:27,267.6,1,Limpieza Electrolítica (T1),2.3,2.1,0.1,0.1,0.0,3537.9,3535.0,723.9,953.1,0.0,53.0,50.0,21.0,21.0
2026-09-14T22:07:28,268.6,1,Limpieza Electrolítica (T1),2.1,2.0,0.2,0.1,0.0,3540.0,3537.0,724.1,953.2,0.0,50.0,49.0,22.0,21.0
2026-09-14T22:07:29,269.6,1,Limpieza Electrolítica (T1),2.2,2.2,-0.1,0.2,0.0,3542.2,3539.2,724.2,953.4,0.0,52.0,52.0,18.0,23.0
2026-09-14T22:07:30,270.6,1,Limpieza Electrolítica (T1),2.2,2.1,0.1,0.1,0.0,3544.4,3541.3,724.3,953.5,0.0,52.0,51.0,21.0,21.0
2026-09-14T22:07:31,271.6,1,Limpieza Electrolítica (T1),2.1,2.0,0.0,0.3,0.0,3546.5,3543.3,724.3,953.8,0.0,52.0,49.0,19.0,24.0
2026-09-14T22:07:32,272.6,1,Limpieza Electrolítica (T1),1.9,1.9,0.0,0.2,0.0,3548.4,3545.2,724.3,954.0,0.0,48.0,48.0,20.0,22.0
2026-09-14T22:07:33,273.6,1,Limpieza Electrolítica (T1),1.9,2.1,0.0,0.3,0.0,3550.3,3547.3,724.3,954.3,0.0,47.0,51.0,20.0,24.0
2026-09-14T22:07:34,274.6,1,Limpieza Electrolítica (T1),2.1,2.0,0.1,0.2,0.0,3552.4,3549.3,724.4,954.5,0.0,51.0,50.0,21.0,23.0
2026-09-14T22:07:35,275.6,1,Limpieza Electrolítica (T1),2.0,2.0,0.1,0.1,0.0,3554.4,3551.3,724.5,954.6,0.0,49.0,49.0,21.0,21.0
2026-09-14T22:07:36,276.6,1,Limpieza Electrolítica (T1),1.8,1.8,-0.1,0.1,0.0,3556.2,3553.1,724.6,954.7,0.0,46.0,47.0,18.0,21.0
2026-09-14T22:07:37,277.6,1,Limpieza Electrolítica (T1),1.8,1.8,0.1,0.2,0.0,3558.0,3554.9,724.7,954.9,0.0,47.0,46.0,21.0,22.0
2026-09-14T22:07:38,278.6,1,Limpieza Electrolítica (T1),2.0,1.7,0.1,0.1,0.0,3560.0,3556.6,724.8,955.0,0.0,49.0,46.0,21.0,21.0
2026-09-14T22:07:39,279.6,1,Limpieza Electrolítica (T1),1.8,1.8,0.1,0.0,0.0,3561.8,3558.4,724.9,955.0,0.0,46.0,46.0,20.0,20.0
2026-09-14T22:07:40,280.6,1,Limpieza Electrolítica (T1),1.8,2.0,0.1,0.2,0.0,3563.6,3560.4,725.0,955.2,0.0,46.0,49.0,21.0,22.0
2026-09-14T22:07:41,281.6,1,Limpieza Electrolítica (T1),1.9,1.7,0.0,0.2,0.0,3565.5,3562.1,725.0,955.4,0.0,48.0,46.0,20.0,23.0
2026-09-14T22:07:42,282.6,1,Limpieza Electrolítica (T1),1.8,1.7,0.1,0.1,0.0,3567.3,3563.8,725.1,955.5,0.0,47.0,45.0,20.0,20.0
2026-09-14T22:07:43,283.6,1,Limpieza Electrolítica (T1),1.8,1.8,0.0,0.1,0.0,3569.1,3565.6,725.1,955.6,0.0,47.0,46.0,19.0,21.0
2026-09-14T22:07:44,284.6,1,Limpieza Electrolítica (T1),1.7,1.7,-0.1,0.2,0.0,3570.8,3567.3,725.2,955.8,0.0,44.0,46.0,18.0,22.0
2026-09-14T22:07:45,285.6,1,Limpieza Electrolítica (T1),1.7,1.7,0.0,0.1,0.0,3572.5,3569.0,725.2,955.9,0.0,46.0,46.0,20.0,22.0
2026-09-14T22:07:46,286.6,1,Limpieza Electrolítica (T1),1.8,1.7,0.0,0.0,0.0,3574.3,3570.7,725.2,955.9,0.0,47.0,46.0,19.0,20.0
2026-09-14T22:07:47,287.6,1,Limpieza Electrolítica (T1),1.7,1.6,-0.1,0.2,0.0,3576.1,3572.3,725.3,956.1,0.0,45.0,43.0,18.0,22.0
2026-09-14T22:07:48,288.6,1,Limpieza Electrolítica (T1),1.6,1.7,-0.1,0.2,0.0,3577.7,3574.0,725.4,956.3,0.0,43.0,46.0,18.0,22.0
2026-09-14T22:07:49,289.6,1,Limpieza Electrolítica (T1),1.6,1.7,0.1,0.2,0.0,3579.3,3575.7,725.5,956.5,0.0,44.0,44.0,21.0,22.0
2026-09-14T22:07:50,290.6,1,Limpieza Electrolítica (T1),1.7,1.6,0.1,0.3,0.0,3581.0,3577.4,725.6,956.8,0.0,45.0,44.0,22.0,23.0
2026-09-14T22:07:51,291.6,1,Limpieza Electrolítica (T1),1.6,1.6,0.1,0.1,0.0,3582.6,3579.0,725.7,956.9,0.0,44.0,44.0,21.0,21.0
2026-09-14T22:07:52,292.6,1,Limpieza Electrolítica (T1),1.7,1.6,0.1,0.2,0.0,3584.3,3580.6,725.8,957.1,0.0,44.0,43.0,21.0,23.0
2026-09-14T22:07:53,293.6,1,Limpieza Electrolítica (T1),1.4,1.5,-0.1,0.3,0.0,3585.7,3582.1,725.9,957.4,0.0,41.0,41.0,19.0,23.0
2026-09-14T22:07:54,294.6,1,Limpieza Electrolítica (T1),1.6,1.5,0.1,0.3,0.0,3587.3,3583.6,726.0,957.7,0.0,43.0,42.0,22.0,23.0
2026-09-14T22:07:55,295.6,1,Limpieza Electrolítica (T1),1.5,1.7,0.1,0.1,0.0,3588.8,3585.3,726.1,957.8,0.0,41.0,44.0,21.0,20.0
2026-09-14T22:07:56,296.6,1,Limpieza Electrolítica (T1),1.4,1.4,0.1,0.1,0.0,3590.2,3586.7,726.2,957.9,0.0,40.0,41.0,20.0,22.0
2026-09-14T22:07:57,297.6,1,Limpieza Electrolítica (T1),1.4,1.6,0.1,0.1,0.0,3591.6,3588.3,726.3,958.0,0.0,41.0,44.0,21.0,20.0
2026-09-14T22:07:58,298.6,1,Limpieza Electrolítica (T1),1.5,1.5,0.1,0.2,0.0,3593.1,3589.8,726.4,958.2,0.0,41.0,42.0,22.0,22.0
2026-09-14T22:07:59,299.6,1,Limpieza Electrolítica (T1),1.3,1.4,0.1,0.2,0.0,3594.4,3591.2,726.5,958.4,0.0,40.0,41.0,22.0,23.0
2026-09-14T22:08:00,300.6,1,Limpieza Electrolítica (T1),1.4,1.5,-0.1,0.2,0.0,3595.8,3592.7,726.6,958.6,0.0,40.0,42.0,18.0,23.0
2026-09-14T22:08:01,301.6,1,Limpieza Electrolítica (T1),1.3,1.5,-0.1,0.1,0.0,3597.1,3594.2,726.7,958.7,0.0,39.0,42.0,18.0,21.0
2026-09-14T22:08:02,302.6,1,Limpieza Electrolítica (T1),1.4,1.4,-0.1,0.1,0.0,3598.5,3595.6,726.8,958.8,0.0,41.0,40.0,18.0,20.0
2026-09-14T22:08:03,303.6,1,Limpieza Electrolítica (T1),1.3,1.5,0.1,0.0,0.0,3599.8,3597.1,726.9,958.8,0.0,38.0,42.0,20.0,20.0
2026-09-14T22:08:04,304.6,1,Limpieza Electrolítica (T1),1.3,1.5,0.0,0.0,0.0,3601.1,3598.6,726.9,958.8,0.0,38.0,42.0,20.0,20.0
2026-09-14T22:08:05,305.6,1,Limpieza Electrolítica (T1),1.2,1.4,0.1,0.0,0.0,3602.3,3600.0,727.0,958.8,0.0,38.0,40.0,20.0,20.0
2026-09-14T22:08:06,306.6,1,Limpieza Electrolítica (T1),1.2,1.3,0.0,0.3,0.0,3603.5,3601.3,727.0,959.1,0.0,37.0,40.0,19.0,23.0
2026-09-14T22:08:07,307.6,1,Limpieza Electrolítica (T1),1.3,1.4,0.1,0.2,0.0,3604.8,3602.7,727.1,959.3,0.0,40.0,40.0,22.0,23.0
2026-09-14T22:08:08,308.6,1,Limpieza Electrolítica (T1),1.2,1.3,-0.1,0.1,0.0,3606.0,3604.0,727.2,959.4,0.0,38.0,40.0,19.0,21.0
2026-09-14T22:08:09,309.6,1,Limpieza Electrolítica (T1),1.2,1.2,0.0,0.0,0.0,3607.2,3605.2,727.2,959.4,0.0,37.0,38.0,20.0,19.0
2026-09-14T22:08:10,310.6,1,Limpieza Electrolítica (T1),1.2,1.3,0.0,0.3,0.0,3608.4,3606.5,727.2,959.7,0.0,37.0,39.0,20.0,24.0
2026-09-14T22:08:11,311.6,1,Limpieza Electrolítica (T1),1.4,1.2,0.1,0.2,0.0,3609.8,3607.7,727.3,959.9,0.0,40.0,37.0,21.0,22.0
2026-09-14T22:08:12,312.6,1,Limpieza Electrolítica (T1),1.1,1.3,0.0,0.0,0.0,3610.9,3609.0,727.3,959.9,0.0,36.0,40.0,20.0,20.0
2026-09-14T22:08:13,313.6,1,Limpieza Electrolítica (T1),1.3,1.1,0.0,0.1,0.0,3612.2,3610.1,727.3,960.0,0.0,40.0,36.0,20.0,21.0
2026-09-14T22:08:14,314.6,1,Limpieza Electrolítica (T1),1.0,1.2,-0.1,0.0,0.0,3613.2,3611.3,727.4,960.0,0.0,35.0,37.0,18.0,19.0
2026-09-14T22:08:15,315.6,1,Limpieza Electrolítica (T1),1.3,1.1,0.0,0.0,0.0,3614.5,3612.4,727.4,960.0,0.0,39.0,36.0,19.0,19.0
2026-09-14T22:08:16,316.6,1,Limpieza Electrolítica (T1),1.1,1.3,-0.1,0.1,0.0,3615.6,3613.7,727.5,960.1,0.0,36.0,39.0,18.0,21.0
2026-09-14T22:08:17,317.6,1,Limpieza Electrolítica (T1),1.3,1.1,0.1,0.2,0.0,3616.9,3614.8,727.6,960.3,0.0,38.0,36.0,21.0,22.0
2026-09-14T22:08:18,318.6,1,Limpieza Electrolítica (T1),1.2,1.3,0.1,0.3,0.0,3618.1,3616.1,727.7,960.6,0.0,37.0,38.0,21.0,23.0
2026-09-14T22:08:19,319.6,1,Limpieza Electrolítica (T1),1.1,1.1,-0.1,0.2,0.0,3619.2,3617.2,727.8,960.8,0.0,36.0,35.0,18.0,23.0
2026-09-14T22:08:20,320.6,1,Limpieza Electrolítica (T1),1.1,1.1,0.1,0.0,0.0,3620.3,3618.3,727.9,960.8,0.0,36.0,36.0,21.0,20.0
2026-09-14T22:08:21,321.6,1,Limpieza Electrolítica (T1),1.1,1.2,0.0,0.0,0.0,3621.4,3619.5,727.9,960.8,0.0,35.0,38.0,19.0,20.0
2026-09-14T22:08:22,322.6,1,Limpieza Electrolítica (T1),1.0,1.2,0.0,0.2,0.0,3622.4,3620.7,727.9,961.0,0.0,35.0,38.0,20.0,23.0
2026-09-14T22:08:23,323.6,1,Limpieza Electrolítica (T1),0.9,1.1,0.0,0.2,0.0,3623.3,3621.8,727.9,961.2,0.0,33.0,37.0,20.0,23.0
2026-09-14T22:08:24,324.6,1,Limpieza Electrolítica (T1),0.9,0.9,0.0,0.1,0.0,3624.2,3622.7,727.9,961.3,0.0,33.0,34.0,19.0,22.0
2026-09-14T22:08:25,325.6,1,Limpieza Electrolítica (T1),1.0,1.1,-0.1,0.0,0.0,3625.2,3623.8,728.0,961.3,0.0,34.0,35.0,18.0,19.0
2026-09-14T22:08:26,326.6,1,Limpieza Electrolítica (T1),1.1,0.9,-0.1,0.0,0.0,3626.3,3624.7,728.1,961.3,0.0,36.0,33.0,18.0,20.0
